"id";"created";"changed";"archived";"Artist";"Title";"Record Label(s)";"Year Of Release";"Format";"Genre";"Sub-Genre";"Notes";"Status";"Condition";"Info / Notes / Links";"CanCon?"
"94";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Blind Lemon Pledge";"I Would Rather Go Blind";"Ofeh";"2010";"CD";"Folk";"Blues";" ";"Playlist";"New";"country blues boys doing a bunch of covers including one of the rolling stones and putting a bluesy edge on it. very talented bunch of musicians. good for the blues witness.";" "
"95";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Musselwhite, Charlie";"The Well";"Alligator";"2010";"CD";"Folk";"Blues";" ";"Playlist";"New";"exceptional, old- time blues complete with swingin' harmonica lines and wonderful, bluesy guitar. perfect for the blues witness and morning after.";" "
"96";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Waiting For Sunday";"The Courage, The Strength, The Wisdom, The Doubt";"Self-Released";"2010";"CD";"Folk";"Folk rock";" ";"Playlist";"New";"folk-rock songs with a pretty happy air surrounding them";"Yes"
"97";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Po' Girl";"Follow Your Bliss";"Self-Released";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"folky songs with senior talent on the writing, incorporating various elements of worldly folk. good for soapbox derby and alternative to what (http://www.myspace.com/pogirls)";"Yes"
"98";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Hayward, Ronnie";"The Hobo Son";"Smokin Ace";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"good old timey country music with a real willie nelson kind of vibe. good for tombstone after dark.";"Yes"
"99";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Cockerill, Joshua";"The Trick With Your Heart I'm Learning To Do";"Self-Released";"2010";"CD";"Folk";"Americana";" ";"Playlist";"New";"heart-warming Americana songs, written with lots of touching emotion and a few thought-provoking themes";"Yes"
"100";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Three Penny Opus";"Three Penny Opus";"Self-Released";"2010";"CD";"Folk";"Roots / Country";" ";"Playlist";"New";"homey, roots country. really mellow and lovely stuff";"Yes"
"101";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Doucet, Luke";"Steel City Trawler";"Six Shooter";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"nitty gritty folk. the acoustic bits are sentimental. the rock bits are edgy, giving a facelift to the old-thyme sound. (http://www.myspace.com/lukedoucet)";"Yes"
"102";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Grey, JJ & Mofo";"Georgia Warhorse";"Alligator";"2010";"CD";"Folk";"Blues";" ";"Playlist";"New";"old- time blues music with a polished feel. great delivery all the way around and pretty engaging stuff. good for s. Louisiana gumbo.";" "
"103";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Fire Next Time";"Wild Rose Sorrow";"Self-Released";"2010";"CD";"Folk";"Folk rock";" ";"Playlist";"New";"pretty sorrowful folk-rock for the most part, mopey but also very very beautiful. in the kind of cuff the duke and eamon mcgrath";"Yes"
"104";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"neptune's car";"Strawberry Moon";"Self-Released";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"really pretty, simple songs with a carol king kind of sound. ";"No"
"105";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Williams, Jack";"The High Road Home";"Wind River";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"really upbeat, fun and fast roots-folk. perfect for the folkcetera show. (http://www.jackwilliamsmusic.com/)";"No"
"106";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Frontier Ruckus";"Deadmalls & Nightfalls";"Ramseur";"2010";"CD";"Folk";"Roots";" ";"Playlist";"New";"rootsy folk tunes with a modern edge. good for soap box and her royal opinion.";"No"
"107";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Hutchings, Matt";"First Sound";"Hideout";"2010";"CD";"Folk";" ";" ";"Playlist";"New";"simple, singer- songwriter stuff with an emphasis on strong songwriting in line with daniel johnston (yes, almost indie in flavour) but also with a good swing. really good for the morning shows.";"Yes"
"108";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Runaway Express";"Howlin' At The Moon";"Raven";"2010";"CD";"Folk";"Country";" ";"Playlist";"New";"the kind of country-rockin' that you'd hear in a small town bar. a group of musicians who are super skilled and make beautiful, full sounds come out of every instrument and voice";"No"
"109";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Jones, Cotton";"Tall Hours In The Glowstream";"Suicide Squeeze";"2010";"CD";"Folk";"-";" ";"Playlist";"New";"very well composed folk songs that sound aged in a vintage spirit and packed full of powerful messages. good for soapbox derby and even music to my ears might enjoy it for being off the beaten path";"No"
"110";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Hickman, Sara";"Absence Of Blame";"Sleeveless";"2010";"CD";"Folk";" ";" ";"Playlist";"New";"well composed country music with strong messages and interesting instrumentation. more on the pop side of country than the rootsy side";" "
"111";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Venice Is Sinking";"Sand & Lines";"One Percent Press";"2010";"CD";"Folk";"Folk rock / Alt country";" ";"Playlist";"New";"wilco-esque folk tunes with a great pop flavour and some old-timey feelings stuck in for good measure";"No"
"112";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Seeger, Pete";"Tomorrow's Children";"Appleseed";"2010";"CD";"Folk";"-";" ";"Playlist";"New";" ";"No"
"113";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Freeman-Fox, Jaron";"Manic Almanac: Slow Mobius";"Self-Released";"2010";"CD";"Folk";"-";" ";"Playlist";"New";" instrumental folk music with a broad range of influences from avant to celtic. good for alternative to what?";"Yes"
"114";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Blais, Faye";"Two Pieces";"Self-Released";"2010";"CD";"Folk";"-";" ";"Playlist";"New";"a real belter singing gypsy folk waltzes and regina spektor-esque vocals. cool use of instruments for sure. good for the chit chat";"Yes"
"115";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Langford, Jon & Skull Orchard";"Old Devils";"Bloodshot";"2010";"CD";"Folk";"-";" ";"Playlist";"New";"a weirdo kind of roots music. sure, it has acoustic instruments and a gruff Jon Langford on vox, but the compositions are surely unique. signs of celtic folk surface, as does rockabilly and doo wop. great for tombstone after dark, blue collar bravado & the two and two ain't five show";"No"
"116";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"G, Shira";"Secrets";"Self-Released";"2010";"CD";"Folk";"-";" ";"Playlist";"New";"a wonderful and jazzy voice belting out really chill songs. good for her royal opinion and cold smoke";"Yes"
"117";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Brown, Allison";"Viper At The Virgin's Feet";"Self-Released";"2010";"CD";"Folk";"Bluegrass";" ";"Playlist";"New";"bluegrass tunes sung solo by a pretty talented lady on guitar, ukulele and a cast of backing musicians armed with all the rootsy instruments. good for folkcetera";"Yes"
"118";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Maaskant, Matthew";"Believe It Or Not, This Is The Place";"Draft Tattoo";"2010";"CD";"Folk";"-";" ";"Playlist";"New";"dream-folk artist here, incredibly sad-sounding songs sun over full orchestral sounds. beautiful composition, lots of things you wouldn't expect and makes you ask what you're hearing and where's that sound coming from. great for katharsis.";"Yes"
"119";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Mason, Ron";"Move The Earth";"Pegasus Songs";"2010";"CD";"Folk";"-";" ";"Playlist";"New";"east coast country music that sings of a rich history. very classic and good for folkcetera";"Yes"
"120";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Sunfields";"Palace In The Sun";"Field";"2010";"CD";"Folk";"-";" ";"Playlist";"New";"full and upbeat folk-rock songs with fantastic beats and exceptionally good refrains";"Yes"
"121";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Various Artists";"180 South: Conquerors Of The Useless";"Bushfire";"2010";"CD";"Folk";"-";" ";"Playlist";"New";"melancholy, ambient songs that adeptly create a lonely soundscape. a few of the songs are a little more folky.";"No"
"122";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Chaisson, Lucas";"No Loitering";"Self-Released";"2010";"CD";"Folk";"-";" ";"Playlist";"New";"open-mic kind of singer-songwriter stuff but really thoughtful, pensive and unique.";"Yes"
"123";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Modern Field Recordings";"Modern Field Recordings";"Fortnight";"2010";"CD";"Folk";"-";" ";"Playlist";"New";"rootsy and yet a quanitly indie collection of quiet songs perfect for cabins on quiet lakes. good for cold smoke";"Yes"
"124";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Celia, David";"I Tried";"XXI";"2010";"CD";"Folk";"-";" ";"Playlist";"New";"sad songs reminding me of rufus wainwright probably because of the complex piano melodies. good for some of the morning shows";"Yes"
"125";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"DeBoer, Brent";"The Farmer";"Headness";"2010";"CD";"Folk";"-";" ";"Playlist";"New";"this seasoned musician brings an indie sensibility along to create catchy folk songs.";"No"
"126";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Taylor, Rick";"The Poet & The Maiden";"Fires On The Shore";"2010";"CD";"Folk";"-";" ";"Playlist";"New";"very mellow acoustic songs, a couple (ie track 2) are kind of strange interpretation of folk, but most songs are kind of on the boring side";"No"
"127";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Stephens, Shannon";"Shannon Stephens";"Asthmatic Kitty";"2010";"CD";"Folk";"-";" ";"Playlist";"New";"well-written, heartfelt songs with a old-time feel. good for folkcetera and my public shame";"No"
"128";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Budos Band, The";"III";"Daptone";"2010";"CD";"Jazz";"-";" ";"Playlist";"New";" ";"No"
"129";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Graham, Chris / Chris Graham Trio";"After-Birth Of Cool";"Self-Released";"2010";"CD";"Jazz";"-";" ";"Playlist";"New";"a short cd (just over 28 mins) featuring vibes, bass, and drums, with the vibes strongly in the lead (no other instrument solos). the vibes are used much like a fender rhodes would be in the tunes.";"No"
"130";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Proietti, Franco / Franco Proietti Morph-Tet";"Live! A Weekend at Centre St. Ambroise";"Bongo Beat";"2010";"CD";"Jazz";"-";" ";"Playlist";"New";" ";"No"
"131";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"H2: Mike Herriott/Sean Harkness";"Flights: Volume One";"Self-Released";"2010";"CD";"Jazz";"-";" ";"Playlist";"New";"flugelhorn and guitar pieces with other instruments on some tracks. it's melodic but mostly not mushy.";"Yes"
"132";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Lebo, Lawrence";"Don't Call Her Larry: Volume 3: American Roots";"On The Air";"2010";"CD";"Jazz";"-";" ";"Playlist";"New";"songs in a variety of styles with simple instrumentation backing (some times just a bass, for instance) some songs work better than others.";"No"
"133";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Miller, Lloyd & The Heliocentrics";"Lloyd Miller & The Heliocentrics";"Strut";"2010";"CD";"Jazz";"-";" ";"Playlist";"New";"small group (trio?) jazz with middle eastern and asian melodies and instrumentation. the bass player lays down great grooves on most of the tracks.";"No"
"134";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Iwaki, Takao";"Introducing Takao Iwaki";"White Sands";"2010";"CD";"Jazz";"-";" ";"Playlist";"New";"very straight-ahead, melodic quartet jazz (sax, piano, bass, drums) it's kind of drab but there is the odd nice touch";"No"
"135";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Waitiki 7, The";"New Sounds Of Exotica";"Pass Out";"2010";"CD";"Jazz";"-";" ";"Playlist";"New";" lounge jazz with jungle and latin sounds. nothing really stands out too much but there's nothing really bad either.";"No"
"136";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Raegele, Steve w/ Thom Gossage & Miles Perkin";"Last Century";"Songlines";"2010";"CD";"Jazz";" ";" ";"Playlist";"New";"guitar- bass- drums trio playing either spacey, more atmospheric tunes or spacey, jerky pieces. guitar is definitely at the centre of things";"Yes"
"137";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Etoroma, Efa Jr. / Efa Etoroma Jr. Trio";"Before & After";"Self-Released";"2010";"CD";"Jazz";" ";" ";"Playlist";"New";"piano- bass- drums trio playing melodic, somewhat repetitive (as the cd goes on) jazz. this would just be fair stuff if it were not for the drummer, who adds an extra dimension to the proceedings.";"Yes"
"138";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Shepp, Archie";"The New York Contemporary Five";"Delmark";"2010";"CD";"Jazz";"-";" ";"On Playlist";"New";"recorded in 1963 released in 1967 and re-released in 2010. this is avant-leaning jazz, a good example of that sort of sound from the early '60s (http://www.archieshepp.net/)";"No"
"139";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Spalding, Esperanza";"Chamber Music Society";"Heads Up";"2010";"CD";"Jazz";"-";" ";"On Playlist";"New";"the most prominent things here are spalding's voice and strings that appear throughout the cd (hence, the chamber music bit). nothing mind-blowing but nothing bad either though things start sounding the same after a while. (http://www.esperanzaspalding.com/)";"No"
"140";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Heavy Tin";"Fused Jazz";"Concinnity";"2010";"CD";"Jazz";"-";" ";"On Playlist";"New";"twelve piano and bass duets with the piano taking the lead (the bass is kinda muted it would have been nice to have it higher in the mix) Not exceptional but not bad either)";"No"
"141";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Mikrokolektyw";"Revisit";"Delmark";"2010";"CD";"Jazz";"-";" ";"On Playlist";"New";"trumpet and percussion and moog. a good combination that is often melodic, catchy, and spacey at the same time. (http://www.myspace.com/mikrokolektyw)";"No"
"142";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Marshall, ScottQuartet";"Vignettes";"SMT Music";"2010";"CD";"Jazz";"-";" ";"On Playlist";"New";"very straight-ahead quartet (saxest plute/piano/bass/drums) music. nothing special but nothing bad, a few nice features here and there. (http://www.scottdouglasmarshall.com/home.html)";"Yes"
"143";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Various";"The Sound Of Rhythm & Culture";"Rhythm & Culture";"2010";"CD";"Jazz";"-";" ";"On Playlist";"New";"ethereal pop songs with beats bordering on funk and songs just up beat enough to get in your head. lovely stuff for daydream dance party (http://www.myspace.com/thetwinshadow)";"No"
"144";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Kole, Hilary";"You Are there";"Justin Time";"2010";"CD";"Jazz";"-";" ";"Playlist";"New";" piano/vocal duets of standard songs";"No"
"145";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Sun Ra And His Omniverse Jet-Set Arkestra";"Detroit Jazz Center 1980";"Art Yard";"2010";"CD";"Jazz";"-";" ";"Playlist";"New";"more out there music from the sixth planet. the focus here is largely on Ra's keyboards";"No"
"146";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"XLBirdsuit";"In Minotaur City";"Flood";"2002";"CD";"Local";" ";" ";" ";" ";" ";"Yes"
"147";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Keelaghan, James";"CD Sampler";"Tranquilla";"1990";"CD";"Local";"Singer-songwriter";" ";"Library";"Excellent";" ";"Yes"
"148";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Big Bang Theory";"Beware The Root";"Self-released";"1991";"CD";"Local";" ";" ";" ";" ";" ";"Yes"
"149";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Big Bang Theory";"Beware The Root";"Self-released";"1991";"CD";"Local";" ";" ";" ";" ";" ";"Yes"
"150";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Blue Shadows, The";"If I Were You";"Sony";"1993";"CD";"Local";" ";" ";" ";" ";" ";"Yes"
"151";"2010-09-26 21:26:58";"2010-09-26 21:26:58";" ";"Huevos Rancheros";"Endsville";"C/Z";"1993";"CD";"Local";" ";" ";" ";" ";" ";"Yes"
